DATE,PRECTOTCORR,TS,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA
2006-08-02,0.0,23.05,2.28,0.44,15.27
2006-08-03,0.01,23.01,2.28,0.44,15.52
2006-08-04,0.01,22.6,2.32,0.45,15.48
2006-08-05,0.0,22.77,2.29,0.44,15.56
2006-08-06,0.0,23.19,2.19,0.41,14.38
2006-08-07,0.0,23.47,2.04,0.39,13.64
2006-08-08,0.0,23.32,2.12,0.41,14.32
2006-08-09,0.0,23.5,1.98,0.38,13.21
2006-08-10,0.06,23.62,1.77,0.34,11.84
2006-08-11,0.03,23.84,1.97,0.38,12.9
2006-08-12,0.0,23.58,2.07,0.39,13.12
2006-08-13,0.0,23.73,2.24,0.42,14.27
2006-08-14,0.0,24.14,2.01,0.38,13.19
2006-08-15,0.0,24.57,1.9,0.36,12.62
2006-08-16,0.0,24.23,2.01,0.38,13.6
2006-08-17,0.0,24.3,2.23,0.43,14.95
2006-08-18,0.0,25.04,1.97,0.38,13.41
2006-08-19,1.06,25.09,1.82,0.34,11.84
2006-08-20,0.06,25.25,2.05,0.39,13.59
2006-08-21,0.75,25.22,2.01,0.38,13.29
2006-08-22,1.4,24.24,2.02,0.38,13.38
2006-08-23,0.17,23.8,2.12,0.41,14.11
2006-08-24,0.04,24.61,2.05,0.39,13.71
2006-08-25,2.01,25.45,2.21,0.42,14.53
2006-08-26,0.11,24.71,2.48,0.47,15.66
2006-08-27,0.0,23.47,2.28,0.43,14.52
2006-08-28,0.0,23.26,2.09,0.4,14.21
2006-08-29,0.0,23.4,2.2,0.41,14.13
2006-08-30,0.0,24.05,1.73,0.34,11.77
2006-08-31,0.0,24.84,1.88,0.36,12.4
2006-09-01,0.0,24.81,2.12,0.4,13.66
2006-09-02,0.0,24.23,2.39,0.45,15.66
2006-09-03,0.0,23.73,2.47,0.47,15.88
2006-09-04,0.0,23.71,2.29,0.43,14.58
2006-09-05,0.0,24.27,2.24,0.42,14.38
2006-09-06,0.0,24.53,2.27,0.43,14.43
2006-09-07,0.0,24.48,2.19,0.41,14.23
2006-09-08,0.0,24.61,2.05,0.39,13.98
2006-09-09,0.0,24.75,2.39,0.45,15.73
2006-09-10,0.15,25.49,2.47,0.47,16.45
2006-09-11,0.01,25.5,2.34,0.45,15.52
2006-09-12,0.0,25.31,2.34,0.45,15.48
2006-09-13,0.0,25.54,2.06,0.39,13.84
2006-09-14,1.36,25.8,1.7,0.33,11.27
2006-09-15,0.05,26.11,2.02,0.38,13.12
2006-09-16,0.0,26.15,2.01,0.39,13.32
2006-09-17,0.0,25.98,2.25,0.43,14.64
2006-09-18,0.19,25.49,2.45,0.46,16.0
2006-09-19,0.11,25.49,2.48,0.47,16.08
2006-09-20,0.0,25.38,2.51,0.48,15.85
2006-09-21,0.0,25.74,2.31,0.44,14.88
2006-09-22,0.0,26.51,2.43,0.46,15.55
2006-09-23,0.0,26.08,2.39,0.45,15.15
2006-09-24,0.0,25.64,2.88,0.53,17.2
2006-09-25,0.0,25.99,2.71,0.5,16.38
2006-09-26,0.0,25.89,2.27,0.43,14.31
2006-09-27,0.0,26.48,2.3,0.44,14.37
2006-09-28,1.59,26.15,2.42,0.45,15.25
2006-09-29,2.62,26.1,2.51,0.47,15.77
2006-09-30,2.51,26.66,2.49,0.47,15.52
2006-10-01,0.6,26.73,2.74,0.52,17.42
2006-10-02,0.0,26.03,2.91,0.55,18.12
2006-10-03,0.0,26.2,2.64,0.5,16.64
2006-10-04,0.49,26.99,2.46,0.46,15.27
2006-10-05,0.04,27.12,2.6,0.48,15.93
2006-10-06,0.0,27.48,2.52,0.47,15.9
2006-10-07,0.01,27.71,2.57,0.48,16.15
2006-10-08,0.0,27.38,2.23,0.42,13.91
2006-10-09,0.53,27.45,2.1,0.4,13.7
2006-10-10,0.01,27.95,2.34,0.45,15.21
2006-10-11,0.0,27.72,2.68,0.51,17.16
2006-10-12,2.0,27.64,2.51,0.48,16.18
2006-10-13,0.68,27.5,2.42,0.46,15.94
2006-10-14,1.19,27.44,2.45,0.47,16.09
2006-10-15,7.53,27.3,2.05,0.39,13.42
2006-10-16,0.9,27.58,2.02,0.38,12.7
2006-10-17,0.08,27.03,1.99,0.38,12.68
2006-10-18,0.3,27.93,2.31,0.44,14.61
2006-10-19,0.21,28.17,2.05,0.39,13.34
2006-10-20,0.0,28.39,2.35,0.45,15.14
2006-10-21,0.0,28.72,2.44,0.46,15.86
2006-10-22,0.15,28.47,2.16,0.41,14.29
2006-10-23,0.04,28.34,2.01,0.38,13.26
2006-10-24,0.0,28.26,2.47,0.47,16.2
2006-10-25,0.86,28.66,2.38,0.45,15.22
2006-10-26,5.9,27.98,1.96,0.38,12.66
2006-10-27,8.54,27.48,2.28,0.43,14.76
2006-10-28,4.84,27.73,2.14,0.41,13.63
2006-10-29,1.69,27.84,2.07,0.39,13.45
2006-10-30,1.5,27.69,2.02,0.39,12.82
2006-10-31,5.34,27.88,2.21,0.42,14.15
2006-11-01,2.85,27.93,2.27,0.43,14.59
2006-11-02,1.77,27.55,2.24,0.43,14.56
2006-11-03,0.48,28.42,1.57,0.3,10.86
2006-11-04,1.09,28.44,1.6,0.3,10.76
2006-11-05,0.01,28.6,1.85,0.35,12.47
2006-11-06,0.0,28.85,2.25,0.44,14.73
2006-11-07,5.54,27.57,1.98,0.38,12.98
2006-11-08,16.0,26.15,1.8,0.34,11.64
2006-11-09,0.79,27.01,2.01,0.39,13.07
2006-11-10,0.73,27.69,2.27,0.44,14.87
2006-11-11,0.8,26.3,2.15,0.41,14.2
2006-11-12,1.73,28.01,2.31,0.45,14.96
2006-11-13,0.08,28.44,2.51,0.48,16.1
2006-11-14,0.04,28.58,2.39,0.45,15.65
2006-11-15,0.0,28.58,2.64,0.5,17.07
2006-11-16,3.09,28.97,2.41,0.46,15.69
2006-11-17,2.04,28.67,2.4,0.45,15.25
2006-11-18,0.47,28.58,2.01,0.39,13.43
2006-11-19,0.0,28.95,2.26,0.43,15.04
2006-11-20,13.83,28.24,2.23,0.43,14.8
2006-11-21,2.42,28.08,2.39,0.45,15.87
2006-11-22,6.76,27.54,2.05,0.4,13.38
2006-11-23,1.07,27.3,1.82,0.35,11.81
2006-11-24,1.93,26.05,1.74,0.34,11.27
2006-11-25,0.47,27.2,1.98,0.38,12.65
2006-11-26,3.96,27.21,2.05,0.4,13.41
2006-11-27,5.24,25.6,1.43,0.28,9.32
2006-11-28,8.79,26.51,1.78,0.34,11.54
2006-11-29,6.69,26.41,2.02,0.39,12.98
2006-11-30,2.13,27.73,2.38,0.45,14.99
2006-12-01,5.53,27.7,1.97,0.38,12.7
2006-12-02,9.52,26.68,2.02,0.39,12.8
2006-12-03,5.79,27.49,1.88,0.37,11.95
2006-12-04,3.54,27.05,1.83,0.35,11.45
2006-12-05,5.19,25.73,2.04,0.4,13.52
2006-12-06,7.82,25.81,2.27,0.44,14.32
2006-12-07,12.48,26.44,2.24,0.43,14.39
2006-12-08,14.32,26.21,2.31,0.44,14.45
2006-12-09,1.19,26.39,2.35,0.45,14.79
2006-12-10,2.44,27.23,1.83,0.36,11.72
2006-12-11,4.15,27.82,2.4,0.46,15.2
2006-12-12,7.58,27.54,2.19,0.42,13.96
2006-12-13,3.85,25.79,1.57,0.3,9.9
2006-12-14,11.21,26.59,2.4,0.46,15.39
2006-12-15,1.21,27.05,2.4,0.46,15.7
2006-12-16,5.8,27.37,2.43,0.46,15.51
2006-12-17,6.92,25.78,2.3,0.44,14.4
2006-12-18,5.05,25.35,1.27,0.25,7.96
2006-12-19,1.82,27.01,2.21,0.42,13.5
2006-12-20,8.38,25.2,2.05,0.4,12.41
2006-12-21,11.52,25.93,2.21,0.43,13.62
2006-12-22,21.58,26.21,2.23,0.43,13.28
2006-12-23,10.46,25.2,2.15,0.41,12.83
2006-12-24,23.2,25.23,1.52,0.3,9.27
2006-12-25,22.2,25.11,1.62,0.31,9.68
2006-12-26,5.51,25.13,2.12,0.41,11.79
2006-12-27,2.57,24.46,1.58,0.3,9.31
2006-12-28,6.0,25.19,1.96,0.38,12.09
2006-12-29,24.73,23.9,1.34,0.26,7.96
2006-12-30,18.27,24.71,1.75,0.34,10.18
2006-12-31,4.34,24.8,1.94,0.38,11.75
2007-01-01,10.87,24.64,2.05,0.4,12.15
2007-01-02,4.72,25.24,2.55,0.48,14.87
2007-01-03,0.05,24.89,2.19,0.42,13.14
2007-01-04,0.0,25.28,2.69,0.51,16.2
2007-01-05,0.0,24.83,2.64,0.51,15.75
2007-01-06,0.08,25.43,2.82,0.53,16.42
2007-01-07,0.14,25.57,3.04,0.57,17.88
2007-01-08,0.05,25.54,2.8,0.52,16.79
2007-01-09,2.76,26.05,2.7,0.51,16.23
2007-01-10,0.18,26.69,3.01,0.56,17.89
2007-01-11,0.01,26.78,2.94,0.55,17.15
2007-01-12,0.26,26.33,2.45,0.47,14.79
2007-01-13,0.05,26.8,2.98,0.55,17.64
2007-01-14,1.88,26.74,2.45,0.46,14.2
2007-01-15,5.36,26.31,2.55,0.48,14.8
2007-01-16,4.52,26.93,2.65,0.5,15.38
2007-01-17,7.3,27.18,3.0,0.55,16.87
2007-01-18,4.68,27.16,2.48,0.47,14.77
2007-01-19,8.61,27.31,2.7,0.51,15.62
2007-01-20,1.37,26.33,2.41,0.45,14.3
2007-01-21,0.13,26.7,2.47,0.47,14.83
2007-01-22,13.4,26.01,2.25,0.43,13.55
2007-01-23,30.8,24.48,1.26,0.24,7.51
2007-01-24,7.2,23.98,1.71,0.33,9.8
2007-01-25,20.58,24.72,2.41,0.45,13.75
2007-01-26,11.59,25.04,2.25,0.43,13.0
2007-01-27,14.82,25.79,1.91,0.37,11.62
2007-01-28,17.95,24.37,2.29,0.44,13.34
2007-01-29,23.34,24.37,1.66,0.32,9.56
2007-01-30,11.17,24.8,1.46,0.28,8.44
2007-01-31,38.47,24.7,1.82,0.34,10.26
2007-02-01,105.62,24.03,1.95,0.38,10.85
2007-02-02,55.67,23.57,1.84,0.35,10.41
2007-02-03,37.45,24.01,1.32,0.25,7.46
2007-02-04,42.49,24.75,1.1,0.21,6.2
2007-02-05,40.65,24.21,1.83,0.35,10.31
2007-02-06,12.52,24.48,2.22,0.42,12.92
2007-02-07,12.38,24.96,2.37,0.45,13.44
2007-02-08,15.52,25.15,1.91,0.36,10.88
2007-02-09,22.64,24.76,2.16,0.41,12.41
2007-02-10,2.42,24.65,2.18,0.41,12.54
2007-02-11,4.41,25.2,2.01,0.38,11.77
2007-02-12,13.46,24.78,2.37,0.45,13.92
2007-02-13,9.92,24.15,2.13,0.41,12.61
2007-02-14,7.92,25.69,2.85,0.53,16.91
2007-02-15,23.68,24.38,2.0,0.38,12.15
2007-02-16,13.65,24.69,1.75,0.34,10.21
2007-02-17,15.46,24.74,2.41,0.45,13.54
2007-02-18,18.23,24.74,2.39,0.45,13.8
2007-02-19,28.02,24.42,2.37,0.45,13.69
2007-02-20,7.67,24.65,1.3,0.25,7.31
2007-02-21,2.1,24.33,2.21,0.42,12.58
2007-02-22,2.65,24.84,2.28,0.43,12.41
2007-02-23,2.36,25.02,2.4,0.45,13.52
2007-02-24,9.14,25.27,1.5,0.28,8.42
2007-02-25,10.83,23.69,2.16,0.41,12.02
2007-02-26,8.59,24.14,2.3,0.43,12.59
2007-02-27,6.92,24.07,2.31,0.44,13.04
2007-02-28,5.65,24.38,2.55,0.48,14.31
2007-03-01,5.06,24.02,2.81,0.52,15.84
2007-03-02,12.63,23.96,1.48,0.28,8.71
2007-03-03,4.83,23.84,1.89,0.36,10.62
2007-03-04,6.16,24.28,2.22,0.42,12.81
2007-03-05,15.65,24.3,2.71,0.51,15.74
2007-03-06,11.51,24.34,1.9,0.37,11.32
2007-03-07,14.99,24.08,1.98,0.38,11.4
2007-03-08,8.44,24.15,2.2,0.41,12.58
2007-03-09,33.74,24.45,1.84,0.35,10.59
2007-03-10,15.82,25.01,2.21,0.41,12.8
2007-03-11,2.55,24.62,2.44,0.45,14.2
2007-03-12,4.14,24.33,2.57,0.48,14.82
2007-03-13,14.14,25.43,1.96,0.37,11.45
2007-03-14,5.15,24.62,2.75,0.51,15.02
2007-03-15,6.05,24.12,2.51,0.47,14.58
2007-03-16,2.69,24.55,2.66,0.49,14.62
2007-03-17,2.86,24.16,2.06,0.38,11.26
2007-03-18,13.65,23.95,2.61,0.48,14.98
2007-03-19,3.83,24.92,2.88,0.54,16.19
2007-03-20,32.81,23.73,2.38,0.45,12.95
2007-03-21,9.3,24.41,2.73,0.51,15.04
2007-03-22,0.26,23.85,1.89,0.36,10.75
2007-03-23,0.01,23.41,1.8,0.34,10.17
2007-03-24,0.0,24.52,2.5,0.47,14.44
2007-03-25,4.19,24.53,2.27,0.43,13.07
2007-03-26,2.02,24.37,2.2,0.41,12.23
2007-03-27,0.68,24.44,2.0,0.38,11.55
2007-03-28,2.29,24.76,2.13,0.41,12.86
2007-03-29,3.4,24.43,2.41,0.46,14.27
2007-03-30,7.85,25.21,2.11,0.41,12.57
2007-03-31,3.73,25.63,2.39,0.45,14.14
2007-04-01,10.29,25.54,2.59,0.48,14.88
2007-04-02,5.23,24.67,2.7,0.5,15.45
2007-04-03,11.99,25.41,2.44,0.46,14.16
2007-04-04,13.33,24.52,2.41,0.45,14.26
2007-04-05,5.54,25.27,2.23,0.42,13.27
2007-04-06,10.24,25.67,2.07,0.4,12.27
2007-04-07,5.48,25.87,2.19,0.42,13.7
2007-04-08,11.63,24.78,2.39,0.45,14.27
2007-04-09,5.26,25.01,2.34,0.45,14.02
2007-04-10,5.78,24.77,1.88,0.36,11.3
2007-04-11,5.67,25.21,1.16,0.23,7.0
2007-04-12,0.86,25.8,2.41,0.46,14.6
2007-04-13,3.42,25.21,2.38,0.45,14.01
2007-04-14,3.63,25.46,1.84,0.35,10.91
2007-04-15,0.29,25.7,1.91,0.37,11.54
2007-04-16,4.91,25.5,2.02,0.39,12.05
2007-04-17,3.97,25.15,1.85,0.36,11.12
2007-04-18,1.86,25.65,2.36,0.45,14.09
2007-04-19,8.22,25.56,1.96,0.38,11.33
2007-04-20,4.29,24.83,2.41,0.45,14.32
2007-04-21,0.56,25.01,2.29,0.43,12.97
2007-04-22,19.44,25.33,1.8,0.34,9.98
2007-04-23,8.31,25.6,2.38,0.45,14.03
2007-04-24,25.83,25.69,2.28,0.43,13.49
2007-04-25,20.08,24.01,1.62,0.31,9.91
2007-04-26,7.88,24.61,1.54,0.3,9.36
2007-04-27,25.2,24.21,1.27,0.25,7.79
2007-04-28,3.65,25.23,2.04,0.4,13.2
2007-04-29,0.67,25.63,2.1,0.41,13.46
2007-04-30,2.65,24.55,0.95,0.18,5.84
2007-05-01,8.38,24.76,1.54,0.3,9.6
2007-05-02,11.02,24.44,1.62,0.31,10.04
2007-05-03,0.47,24.91,2.02,0.38,12.66
2007-05-04,0.01,24.58,2.33,0.44,14.41
2007-05-05,0.54,25.55,1.88,0.36,11.68
2007-05-06,4.87,25.31,2.01,0.39,12.55
2007-05-07,0.18,25.81,2.37,0.45,14.46
2007-05-08,1.84,26.05,2.3,0.43,14.04
2007-05-09,1.94,25.56,2.21,0.42,13.74
2007-05-10,16.2,25.73,2.02,0.38,12.71
2007-05-11,5.34,24.66,1.9,0.37,12.23
2007-05-12,2.0,24.14,1.43,0.27,9.07
2007-05-13,2.7,24.65,1.7,0.33,10.84
2007-05-14,8.96,24.26,0.95,0.19,5.98
2007-05-15,0.79,24.33,1.31,0.26,9.04
2007-05-16,7.45,24.54,0.98,0.2,6.4
2007-05-17,5.14,25.68,2.03,0.39,13.45
2007-05-18,6.5,24.48,1.82,0.35,12.09
2007-05-19,2.01,25.11,2.12,0.4,13.31
2007-05-20,3.13,25.38,1.98,0.38,12.98
2007-05-21,2.43,25.2,2.08,0.39,13.5
2007-05-22,5.24,25.18,2.03,0.39,13.38
2007-05-23,0.65,24.74,2.2,0.41,14.16
2007-05-24,0.01,25.29,2.14,0.41,14.32
2007-05-25,1.41,25.37,2.02,0.39,13.74
2007-05-26,0.12,25.59,2.02,0.38,13.48
2007-05-27,0.0,25.23,1.73,0.34,11.88
2007-05-28,0.01,25.04,2.05,0.39,13.95
2007-05-29,5.49,25.26,1.88,0.36,12.84
2007-05-30,2.21,24.8,1.71,0.33,11.45
2007-05-31,17.37,25.23,1.54,0.3,10.09
2007-06-01,6.11,24.56,1.76,0.34,11.77
2007-06-02,1.94,24.87,1.77,0.34,11.94
2007-06-03,0.05,24.88,1.9,0.36,12.62
2007-06-04,1.49,24.98,1.82,0.34,12.1
2007-06-05,8.55,24.15,0.98,0.19,6.75
2007-06-06,1.13,24.3,1.69,0.33,11.45
2007-06-07,0.47,24.65,1.64,0.31,10.55
2007-06-08,2.0,24.63,1.74,0.33,11.45
2007-06-09,3.19,25.44,1.96,0.38,13.12
2007-06-10,0.08,25.83,2.13,0.41,14.05
2007-06-11,0.02,25.13,2.08,0.39,13.58
2007-06-12,0.0,24.47,2.05,0.39,13.94
2007-06-13,0.0,23.26,2.07,0.4,14.3
2007-06-14,0.02,24.93,1.74,0.34,11.81
2007-06-15,0.0,25.62,1.8,0.34,12.0
2007-06-16,0.0,25.33,1.92,0.37,12.92
2007-06-17,7.56,24.72,1.69,0.32,11.5
2007-06-18,6.23,24.52,1.55,0.3,10.09
2007-06-19,6.33,24.03,1.21,0.23,7.98
2007-06-20,34.3,24.26,1.18,0.23,7.51
2007-06-21,1.24,23.83,1.78,0.34,11.91
2007-06-22,0.68,25.6,2.06,0.39,13.6
2007-06-23,0.28,25.66,1.96,0.38,12.91
2007-06-24,0.0,25.46,2.05,0.39,13.58
2007-06-25,0.0,24.88,1.89,0.36,12.49
2007-06-26,0.0,24.53,1.85,0.35,12.13
2007-06-27,5.31,24.24,1.49,0.29,9.89
2007-06-28,19.08,23.51,0.53,0.1,3.26
2007-06-29,1.11,24.54,1.91,0.37,12.72
2007-06-30,1.05,24.69,1.87,0.35,11.95
2007-07-01,0.59,25.04,1.95,0.37,12.64
2007-07-02,0.05,24.97,1.95,0.37,12.6
2007-07-03,0.0,25.4,2.02,0.38,13.72
2007-07-04,0.0,24.12,2.09,0.4,13.89
2007-07-05,0.08,24.05,1.82,0.35,12.35
2007-07-06,1.13,24.79,1.86,0.35,11.64
2007-07-07,15.29,24.43,1.94,0.37,12.11
2007-07-08,2.81,24.34,1.95,0.37,12.27
2007-07-09,0.04,23.83,1.98,0.38,12.56
2007-07-10,0.0,23.13,2.31,0.43,14.45
2007-07-11,0.0,23.04,2.21,0.41,13.58
2007-07-12,0.05,24.12,2.17,0.41,13.54
2007-07-13,0.0,23.96,1.82,0.35,11.81
2007-07-14,0.01,24.64,1.98,0.38,12.66
2007-07-15,0.0,24.55,1.82,0.34,11.49
2007-07-16,0.01,24.9,1.77,0.34,11.54
2007-07-17,0.03,25.14,1.89,0.36,12.45
2007-07-18,0.06,24.89,1.85,0.35,11.85
2007-07-19,0.62,24.64,2.3,0.43,14.24
2007-07-20,0.62,24.58,2.02,0.38,12.82
2007-07-21,0.35,24.74,2.13,0.4,13.41
2007-07-22,0.02,24.86,1.95,0.37,12.41
2007-07-23,0.0,24.32,1.81,0.35,11.64
2007-07-24,0.0,23.41,2.12,0.41,13.58
2007-07-25,0.0,23.46,1.99,0.38,12.73
2007-07-26,0.0,22.93,2.28,0.43,14.46
2007-07-27,0.0,23.33,2.12,0.41,13.7
2007-07-28,0.0,24.01,1.91,0.37,12.62
2007-07-29,3.52,24.57,2.08,0.39,13.26
2007-07-30,0.54,24.8,1.81,0.35,11.38
2007-07-31,0.89,24.7,2.27,0.43,14.48
2007-08-01,0.19,23.26,2.34,0.44,14.52
2007-08-02,0.0,23.15,2.18,0.42,14.01
2007-08-03,0.0,23.62,2.41,0.45,15.08
2007-08-04,0.0,24.53,2.18,0.41,13.91
2007-08-05,0.0,24.34,2.24,0.42,14.24
2007-08-06,0.0,24.3,2.17,0.41,13.54
2007-08-07,0.0,24.23,2.3,0.43,14.45
2007-08-08,0.0,24.65,2.41,0.45,15.23
2007-08-09,0.0,25.13,1.94,0.37,12.41
2007-08-10,0.0,25.08,2.06,0.39,13.32
2007-08-11,0.0,24.9,2.23,0.42,14.34
2007-08-12,0.02,24.7,2.07,0.39,12.84
2007-08-13,0.02,25.09,2.05,0.39,12.9
2007-08-14,5.3,25.27,2.32,0.43,14.05
2007-08-15,0.17,25.27,2.34,0.44,14.19
2007-08-16,0.01,24.65,2.59,0.48,15.39
2007-08-17,0.0,24.1,2.27,0.43,14.13
2007-08-18,0.0,24.29,2.19,0.41,13.96
2007-08-19,0.27,25.08,2.52,0.47,15.4
2007-08-20,10.71,24.51,1.75,0.34,11.27
2007-08-21,15.38,23.46,1.63,0.31,9.96
2007-08-22,4.86,24.26,1.97,0.38,11.91
2007-08-23,1.46,24.62,2.16,0.41,13.34
2007-08-24,0.13,25.32,2.13,0.41,13.2
2007-08-25,0.0,25.21,2.12,0.4,13.66
2007-08-26,0.0,25.25,2.09,0.41,13.38
2007-08-27,0.0,24.17,2.38,0.45,15.05
2007-08-28,0.0,23.29,2.61,0.48,16.08
2007-08-29,0.0,24.29,2.63,0.49,16.12
2007-08-30,0.0,24.73,2.78,0.52,16.59
2007-08-31,0.0,24.02,2.53,0.48,15.66
2007-09-01,0.0,24.21,2.68,0.5,16.25
2007-09-02,0.0,25.44,2.7,0.5,16.27
2007-09-03,0.0,26.04,2.31,0.44,14.52
2007-09-04,0.27,25.4,2.04,0.39,12.81
2007-09-05,0.0,25.87,2.23,0.42,14.09
2007-09-06,0.0,25.43,2.55,0.48,15.74
2007-09-07,4.65,25.49,2.18,0.41,13.51
2007-09-08,5.56,25.02,2.48,0.46,15.11
2007-09-09,0.02,24.94,2.3,0.44,14.01
2007-09-10,0.0,25.19,2.27,0.43,14.07
2007-09-11,0.03,24.82,2.45,0.46,14.88
2007-09-12,0.02,24.9,2.56,0.48,15.15
2007-09-13,0.0,25.23,2.23,0.42,14.23
2007-09-14,0.0,25.51,2.35,0.44,13.77
2007-09-15,0.1,25.44,2.36,0.44,13.94
2007-09-16,1.05,25.84,2.17,0.41,13.18
2007-09-17,7.87,25.87,2.05,0.38,12.2
2007-09-18,0.51,26.05,2.37,0.44,13.8
2007-09-19,0.03,26.07,2.41,0.45,14.66
2007-09-20,0.0,25.62,2.53,0.47,15.18
2007-09-21,0.0,25.5,2.8,0.52,16.88
2007-09-22,0.43,25.68,2.45,0.46,15.3
2007-09-23,0.8,25.93,2.16,0.41,13.48
2007-09-24,7.71,25.98,1.85,0.34,11.35
2007-09-25,0.59,26.33,2.46,0.45,14.66
2007-09-26,0.02,25.4,2.91,0.54,17.59
2007-09-27,0.04,25.48,2.68,0.5,15.89
2007-09-28,0.0,25.99,2.66,0.5,16.4
2007-09-29,3.64,25.73,2.84,0.53,17.3
2007-09-30,0.89,25.71,2.9,0.54,17.62
2007-10-01,0.0,25.65,2.92,0.54,17.52
2007-10-02,0.01,26.12,2.68,0.49,15.84
2007-10-03,0.0,26.45,2.6,0.48,15.54
2007-10-04,0.0,26.58,2.52,0.47,15.54
2007-10-05,0.0,26.96,2.3,0.43,13.94
2007-10-06,0.0,27.49,2.52,0.47,14.98
2007-10-07,1.23,27.22,2.4,0.45,14.2
2007-10-08,7.08,27.05,2.18,0.41,13.42
2007-10-09,4.22,25.84,1.43,0.27,8.56
2007-10-10,0.06,26.12,2.66,0.49,15.47
2007-10-11,0.01,27.13,2.33,0.44,13.73
2007-10-12,2.08,26.93,2.28,0.42,13.7
2007-10-13,0.14,26.4,2.27,0.44,13.91
2007-10-14,0.06,27.23,2.6,0.49,15.86
2007-10-15,6.83,26.58,2.38,0.45,14.36
2007-10-16,0.42,27.33,2.48,0.47,15.38
2007-10-17,0.35,27.44,2.23,0.43,14.12
2007-10-18,0.13,27.53,2.76,0.51,16.7
2007-10-19,0.21,27.66,2.52,0.47,15.05
2007-10-20,0.02,27.43,2.25,0.43,13.96
2007-10-21,4.97,27.19,1.84,0.35,11.59
2007-10-22,4.67,26.64,1.65,0.32,10.51
2007-10-23,28.69,24.43,1.75,0.34,10.66
2007-10-24,3.25,25.73,2.12,0.4,12.78
2007-10-25,13.21,25.76,1.88,0.36,11.17
2007-10-26,8.39,26.81,1.94,0.37,11.9
2007-10-27,0.59,27.29,2.21,0.41,13.33
2007-10-28,1.27,26.08,2.05,0.39,12.2
2007-10-29,5.79,25.63,1.54,0.3,9.4
2007-10-30,7.7,25.33,1.16,0.23,6.84
2007-10-31,4.36,25.61,2.43,0.46,13.76
2007-11-01,10.13,24.46,2.23,0.42,13.0
2007-11-02,6.39,24.87,2.07,0.4,12.11
2007-11-03,7.07,25.26,1.68,0.32,9.83
2007-11-04,14.01,25.54,2.29,0.44,13.64
2007-11-05,9.76,24.1,1.67,0.33,10.39
2007-11-06,10.78,25.12,1.7,0.33,10.63
2007-11-07,0.99,25.19,2.12,0.41,13.15
2007-11-08,2.24,26.07,2.15,0.41,13.41
2007-11-09,5.89,25.15,2.15,0.41,12.5
2007-11-10,22.61,25.12,2.03,0.39,11.7
2007-11-11,10.58,26.03,2.54,0.48,15.02
2007-11-12,13.72,25.31,2.05,0.4,12.84
2007-11-13,12.95,26.3,2.48,0.47,14.95
2007-11-14,6.29,25.37,1.99,0.38,11.94
2007-11-15,3.06,25.24,2.33,0.45,14.13
2007-11-16,1.89,25.05,1.98,0.38,12.02
2007-11-17,1.03,26.33,2.09,0.4,12.63
2007-11-18,1.08,25.94,2.44,0.47,15.15
2007-11-19,2.76,26.4,2.56,0.48,15.48
2007-11-20,0.91,25.83,2.2,0.42,13.34
2007-11-21,0.78,26.5,2.46,0.48,14.95
2007-11-22,0.05,26.16,2.41,0.47,14.86
2007-11-23,0.45,26.31,2.5,0.48,15.56
2007-11-24,0.22,26.17,2.95,0.55,17.87
2007-11-25,0.0,26.73,2.65,0.5,16.63
2007-11-26,0.98,27.19,2.26,0.43,14.23
2007-11-27,2.01,26.04,2.23,0.42,13.66
2007-11-28,1.45,26.67,2.43,0.46,14.82
2007-11-29,0.25,26.94,2.25,0.43,13.93
2007-11-30,7.42,26.5,2.02,0.39,13.23
2007-12-01,0.45,26.08,2.03,0.39,12.66
2007-12-02,9.4,26.88,2.47,0.47,14.97
2007-12-03,45.02,24.72,2.01,0.39,12.2
2007-12-04,35.82,25.02,1.96,0.38,11.65
2007-12-05,16.64,24.92,1.93,0.38,12.12
2007-12-06,8.59,25.47,2.06,0.4,12.55
2007-12-07,5.33,25.72,2.4,0.45,14.92
2007-12-08,6.0,25.71,1.86,0.36,12.26
2007-12-09,1.59,26.43,2.3,0.45,14.62
2007-12-10,10.89,25.9,2.18,0.42,13.72
2007-12-11,11.89,25.56,2.16,0.41,13.36
2007-12-12,9.41,25.18,1.81,0.35,11.3
2007-12-13,25.22,26.25,2.27,0.44,13.6
2007-12-14,10.63,25.44,2.31,0.44,13.4
2007-12-15,25.13,25.4,2.52,0.48,14.57
2007-12-16,8.13,24.52,1.51,0.3,8.89
2007-12-17,10.88,24.65,1.27,0.25,7.9
2007-12-18,10.24,24.55,1.95,0.38,11.87
2007-12-19,31.98,24.61,1.97,0.38,12.09
2007-12-20,47.36,25.57,2.09,0.41,12.73
2007-12-21,12.9,24.54,1.4,0.27,8.32
2007-12-22,16.58,24.58,1.85,0.36,11.07
2007-12-23,4.14,24.45,1.34,0.27,8.17
2007-12-24,9.09,25.12,2.21,0.43,13.36
2007-12-25,17.57,24.65,2.09,0.41,12.86
2007-12-26,5.51,23.98,1.98,0.38,11.56
2007-12-27,5.99,24.38,2.09,0.4,11.93
2007-12-28,6.93,24.22,1.57,0.3,9.3
2007-12-29,4.34,24.21,1.99,0.39,12.18
2007-12-30,5.26,24.19,2.13,0.41,13.06
